job_#,doc_#,borough,initial_cost,total_est_fee,existing_zoning_sqft,proposed_zoning_sqft,enlargement_sq_footage,street_frontage,existingno._of_stories,proposed_no._of_stories,existing_height,proposed_height
121637256,01,MANHATTAN,63000,862.4,0,0,0,0,15,15,150,150
121627329,01,MANHATTAN,25550,451.3,0,0,0,0,6,6,76,76
121634428,01,MANHATTAN,0,160,0,0,0,0,19,19,210,210
140084735,01,MANHATTAN,0,170,0,0,0,0,6,6,66,66
340067206,01,BROOKLYN,30000,522.5,0,0,0,0,5,5,50,50
121639584,01,MANHATTAN,14000,487.7,0,0,0,0,6,6,60,60
320863623,01,BROOKLYN,0,160,0,0,0,0,4,4,45,45
121639370,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
121637096,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
121625125,01,MANHATTAN,6000,275.3,0,0,0,0,7,7,75,75
520127103,01,STATEN ISLAND,0,420,0,264,0,0,0,1,0,10
121632938,01,MANHATTAN,322000,3530.1,0,0,0,0,13,13,150,150
320590339,01,BROOKLYN,4000000,43093.34,35728,40912,5634,0,3,3,49,49
121639851,01,MANHATTAN,0,256,0,0,0,0,0,0,0,0
121639389,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
220270490,01,BRONX,1000,225,0,0,0,0,3,3,28,28
121628845,02,MANHATTAN,54000,769.7,0,0,0,0,0,0,0,0
120846709,01,MANHATTAN,2500,225,0,0,0,0,17,17,250,250
520127112,01,STATEN ISLAND,0,727.52,0,2676,0,0,0,2,0,31
201029859,01,BRONX,20000,419.5,0,0,0,0,4,4,60,60
240027323,01,BRONX,23400,460.7,0,0,0,0,5,5,55,55
121639398,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
320865060,01,BROOKLYN,131000,778.9,0,0,0,0,2,2,25,25
121634099,01,MANHATTAN,85000,1089,0,0,0,0,11,11,112,112
121559759,01,MANHATTAN,47500,707.9,0,0,0,0,16,16,192,192
140084799,01,MANHATTAN,0,160,0,0,0,0,11,11,110,110
240027350,01,BRONX,24200,471,0,0,0,0,5,5,55,55
520142747,01,STATEN ISLAND,14166,181.5,0,0,0,0,3,3,26,26
121639646,01,MANHATTAN,20000,389.5,0,0,0,0,51,51,640,640
320865131,02,BROOKLYN,8000,295.9,0,0,0,0,0,0,0,0
121639762,01,MANHATTAN,38150,615.2,0,0,0,0,6,6,66,66
121499306,02,MANHATTAN,32402,553.4,0,0,0,0,0,0,0,0
420853801,01,QUEENS,3000,225,0,0,0,0,3,3,30,30
520133935,01,STATEN ISLAND,83000,531.7,0,0,0,0,2,2,31,31
121617278,01,MANHATTAN,40000,625.5,0,0,0,0,5,5,55,55
420853758,01,QUEENS,44000,666.7,0,0,0,0,3,3,30,30
121631911,01,MANHATTAN,28000,248.45,0,0,0,0,3,3,34,34
121632947,01,MANHATTAN,5600,275.3,0,0,0,0,13,13,150,150
121639511,01,MANHATTAN,16135,388.6,0,0,0,0,49,49,693,693
121639771,01,MANHATTAN,28805,512.2,0,0,0,0,6,6,64,64
121639655,01,MANHATTAN,92880,1171.4,0,0,0,0,5,5,50,50
121631369,01,MANHATTAN,59000,821.2,0,0,0,0,6,6,60,60
121631617,01,MANHATTAN,5000,425,0,0,0,0,6,6,75,75
320865168,01,BROOKLYN,15000,368,0,0,0,0,3,3,32,32
440087102,01,QUEENS,0,260,0,0,0,0,1,1,45,45
120846727,01,MANHATTAN,8700,306.2,0,0,0,0,13,13,150,150
121639511,02,MANHATTAN,4500,265,0,0,0,0,0,0,0,0
220210830,01,BRONX,35134,289.65,0,0,0,0,2,2,22,22
320865373,01,BROOKLYN,5000,130,0,0,0,0,2,2,32,32
140084888,01,MANHATTAN,0,160,0,0,0,0,5,5,59,59
220270640,01,BRONX,65000,883,0,0,0,0,4,4,45,45
121639441,01,MANHATTAN,60000,831.5,0,0,0,0,39,39,432,432
420852553,01,QUEENS,1000,225,0,0,0,0,23,23,288,288
320590197,01,BROOKLYN,0,668.56,0,6187,0,0,0,3,0,30
121636541,02,MANHATTAN,45000,677,0,0,0,0,0,0,0,0
121639682,01,MANHATTAN,65000,439,0,0,0,0,3,3,50,50
320865266,01,BROOKLYN,73500,485.35,0,0,0,0,4,4,40,40
320865097,01,BROOKLYN,1000,225,0,0,0,0,9,9,118,118
420853785,01,QUEENS,0,130,0,0,0,0,3,3,23,23
121329035,01,MANHATTAN,2335000,24264,0,0,0,0,17,17,205,205
121639423,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
121639414,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
140084753,01,MANHATTAN,0,170,0,0,0,0,6,6,66,66
121637755,01,MANHATTAN,0,240,0,0,0,0,13,13,130,130
121637764,01,MANHATTAN,0,340,0,0,0,0,17,17,170,170
320863945,01,BROOKLYN,70000,504.75,2735,3681,0,0,3,3,31,31
240027314,01,BRONX,32050,553.4,0,0,0,0,5,5,55,55
240027332,01,BRONX,18900,409.2,0,0,0,0,5,5,55,55
320713046,04,BROOKLYN,0,0,0,0,0,0,0,0,0,0
140084780,01,MANHATTAN,10000,316.5,0,0,0,0,9,9,110,110
121638549,01,MANHATTAN,42000,646.1,0,0,0,0,59,59,797,797
121639566,01,MANHATTAN,100788,1253.8,0,0,0,0,28,28,252,252
121639735,01,MANHATTAN,8500,306.2,0,0,0,0,7,7,80,80
320865122,01,BROOKLYN,0,160,0,0,0,0,27,27,326,326
520142756,01,STATEN ISLAND,30000,682.5,0,0,0,0,1,1,17,17
121626080,01,MANHATTAN,202500,2304.4,0,0,0,0,6,6,60,60
440087086,01,QUEENS,0,230,0,0,0,0,6,6,68,68
320865140,02,BROOKLYN,190170,2180.8,0,0,0,0,0,0,0,0
121639744,01,MANHATTAN,78000,1016.9,0,0,0,0,6,6,66,66
420853767,01,QUEENS,1000,225,0,0,0,0,6,6,77,77
320865159,01,BROOKLYN,15000,368,0,0,0,0,3,3,32,32
320865088,01,BROOKLYN,0,160,0,0,0,0,4,4,45,45
121631993,01,MANHATTAN,30000,522.5,0,0,0,0,15,15,162,162
320865131,01,BROOKLYN,29000,512.2,0,0,0,0,13,13,160,160
121499306,01,MANHATTAN,365200,3983.3,0,0,0,0,10,10,157,157
320524018,01,BROOKLYN,0,200,0,0,0,25,0,0,0,0
121329026,01,MANHATTAN,0,4257.08,0,13500,0,0,0,8,0,101
520133917,01,STATEN ISLAND,66316,449.3,0,0,0,0,2,2,26,26
121630690,01,MANHATTAN,48000,707.9,0,0,0,0,17,17,212,212
320763599,01,BROOKLYN,23500,460.7,0,0,0,0,4,4,45,45
121639897,01,MANHATTAN,48500,718.2,0,0,0,0,16,16,170,170
320590302,01,BROOKLYN,0,852.56,0,6187,0,0,0,3,0,30
121639842,01,MANHATTAN,0,268,0,0,0,0,0,0,0,0
320590357,01,BROOKLYN,1000,225,0,0,0,0,9,9,78,78
121329035,02,MANHATTAN,100000,1243.5,0,0,0,0,0,0,0,0
420852054,01,QUEENS,0,157,0,0,0,0,0,0,0,0
121641198,01,MANHATTAN,30000,522.5,0,0,0,0,15,15,216,216
121639806,01,MANHATTAN,154000,1799.7,0,0,0,0,19,19,120,120
121235305,01,MANHATTAN,0,14565.82,0,52213,0,0,0,19,0,210
140084842,01,MANHATTAN,0,180,0,0,0,0,6,6,66,66
121638488,01,MANHATTAN,100,225,0,0,0,0,12,12,135,135
121641125,02,MANHATTAN,50000,728.5,0,0,0,0,0,0,0,0
121641232,01,MANHATTAN,10000,316.5,0,0,0,0,6,6,60,60
121639753,01,MANHATTAN,29750,522.5,0,0,0,0,17,17,225,225
320713046,03,BROOKLYN,0,160,0,0,0,0,0,0,0,0
121639575,01,MANHATTAN,14000,487.7,0,0,0,0,6,6,60,60
320863614,01,BROOKLYN,0,190,0,0,0,0,6,6,65,65
121642268,02,MANHATTAN,32500,553.4,0,0,0,0,0,0,0,0
520142765,01,STATEN ISLAND,21000,212.4,0,0,0,0,2,2,32,32
240027369,01,BRONX,8000,295.9,0,0,0,0,6,6,65,65
121635837,01,MANHATTAN,48000,867.9,0,0,0,0,17,17,170,170
320865140,01,BROOKLYN,193344,2211.7,0,0,0,0,7,7,72,72
320729510,01,BROOKLYN,0,1452.44,0,9449,0,0,0,3,0,35
420853204,01,QUEENS,0,200,0,0,0,0,0,0,0,0
121597628,03,MANHATTAN,180000,2067.5,0,0,0,0,0,0,0,0
121638503,01,MANHATTAN,65000,883,0,0,0,0,5,5,55,55
121621281,01,MANHATTAN,0,160,0,0,0,0,10,10,146,146
121641820,01,MANHATTAN,1136344,11979.6,10653,298312,0,0,11,11,132,132
121641786,01,MANHATTAN,40000,625.5,0,0,0,0,10,10,100,100
320865051,01,BROOKLYN,59622,413.25,0,0,0,0,2,2,25,25
320866176,01,BROOKLYN,7000,285.6,0,0,0,0,3,3,30,30
121642570,01,MANHATTAN,172500,1995.4,0,0,0,0,12,12,120,120
121575964,01,MANHATTAN,165000,1913,0,0,0,0,12,12,146,146
302568647,02,BROOKLYN,165075,1923.3,0,0,0,0,0,0,0,0
121642428,01,MANHATTAN,5000,265,0,0,0,0,1,1,16,16
320866112,01,BROOKLYN,25000,441,0,0,0,0,6,6,68,68
121639156,02,MANHATTAN,88612,1130.2,0,0,0,0,0,0,0,0
302568647,01,BROOKLYN,348750,3808.2,0,0,0,0,4,4,62,62
420854329,01,QUEENS,14500,181.5,0,0,0,0,2,2,21,21
420854203,01,QUEENS,0,420,0,0,0,32,2,0,28,0
420854230,01,QUEENS,0,420,0,0,0,25,2,0,28,0
420853080,01,QUEENS,0,160,0,0,0,0,2,2,30,30
520142827,01,STATEN ISLAND,8500,276.2,0,0,0,0,1,1,20,20
520142809,01,STATEN ISLAND,0,160,0,0,0,0,1,1,20,20
121641839,01,MANHATTAN,17155,398.9,0,0,0,0,14,14,150,150
320865248,01,BROOKLYN,6000,275.3,0,0,0,0,11,11,110,110
220289970,01,BRONX,12000,166.05,0,0,0,0,2,2,28,28
121642099,01,MANHATTAN,26500,491.6,0,0,0,0,6,6,72,72
121640894,01,MANHATTAN,27000,491.6,0,0,0,0,46,46,460,460
420835369,02,QUEENS,11000,326.8,0,0,0,0,0,0,0,0
520143023,01,STATEN ISLAND,0,480,0,0,0,60,0,0,0,0
121637461,02,MANHATTAN,82000,526.55,0,0,0,0,0,0,0,0
121639245,01,MANHATTAN,73000,1125.4,0,0,0,0,4,4,45,45
121593178,01,MANHATTAN,18000,398.9,0,0,0,0,4,4,50,50
121642311,01,MANHATTAN,3000,225,0,0,0,0,19,19,180,180
320865685,01,BROOKLYN,32000,543.1,0,0,0,0,6,6,49,49
121642507,01,MANHATTAN,126725,1681.6,0,0,0,0,26,26,312,312
121642703,03,MANHATTAN,1239785,12985.5,0,0,0,0,0,0,0,0
121643098,01,MANHATTAN,75000,986,0,0,0,0,45,45,500,500
220270828,01,BRONX,0,160,0,0,0,0,1,1,10,10
520143032,01,STATEN ISLAND,0,600,0,0,0,75,0,0,0,0
320866130,01,BROOKLYN,124904,1501,0,0,0,0,6,6,60,60
121641946,01,MANHATTAN,80000,1037.5,0,0,0,0,21,21,227,227
340067242,01,BROOKLYN,32000,269.05,0,0,0,0,2,2,25,25
121642277,01,MANHATTAN,9000,306.2,0,0,0,0,18,18,180,180
320866096,01,BROOKLYN,2000,225,0,0,0,0,3,3,33,33
121642375,01,MANHATTAN,30000,522.5,0,0,0,0,6,6,76,76
121631118,01,MANHATTAN,11250,337.1,0,0,0,0,21,21,237,237
340067260,01,BROOKLYN,100,130,0,0,0,0,3,3,30,30
320866274,01,BROOKLYN,9000,306.2,0,0,0,0,2,2,25,25
320866327,01,BROOKLYN,0,536,0,0,0,67,0,0,0,0
121642687,01,MANHATTAN,1000,225,0,0,0,0,12,12,120,120
420854454,01,QUEENS,20000,419.5,0,0,0,0,7,7,70,70
121642623,01,MANHATTAN,147900,1737.9,0,0,0,0,15,15,150,150
420790665,02,QUEENS,0,0,0,0,0,0,0,0,0,0
320866185,01,BROOKLYN,52000,749.1,0,0,0,0,6,6,68,68
420854374,01,QUEENS,30500,532.8,0,0,0,0,7,7,89,89
420607926,01,QUEENS,0,3148.5,0,9425,0,0,0,1,0,35
121642106,01,MANHATTAN,0,160,0,0,0,0,4,4,60,60
121642115,01,MANHATTAN,89400,1140.5,0,0,0,0,19,19,172,172
121637595,02,MANHATTAN,608500,6486.2,0,0,0,0,0,0,0,0
121639245,02,MANHATTAN,16500,388.6,0,0,0,0,0,0,0,0
121639227,01,MANHATTAN,613546,6537.7,0,0,0,0,35,35,420,420
420854178,01,QUEENS,27000,651.6,0,0,0,0,2,2,22,22
121642286,01,MANHATTAN,12000,337.1,0,0,0,0,4,4,58,58
420854356,01,QUEENS,0,160,0,0,0,0,2,2,25,25
420854383,01,QUEENS,12000,337.1,0,0,0,0,2,2,22,22
420854347,01,QUEENS,0,472,0,0,0,60,2,0,29,0
120846193,01,MANHATTAN,35400,584.3,0,0,0,0,15,15,150,150
420853534,01,QUEENS,5000,130,0,0,0,0,2,2,30,30
121642268,01,MANHATTAN,55350,790.3,0,0,0,0,18,18,180,180
121641900,01,MANHATTAN,1000,225,0,0,0,0,32,32,304,304
420854212,01,QUEENS,0,420,0,0,0,20,2,0,24,0
121642080,01,MANHATTAN,61600,1012.1,0,0,0,0,15,15,115,115
121642678,03,MANHATTAN,10000,316.5,0,0,0,0,0,0,0,0
220270819,01,BRONX,0,160,0,0,0,0,2,2,12,12
420845474,01,QUEENS,22680,222.7,0,0,0,0,1,1,27,27
320710931,01,BROOKLYN,172400,995.2,0,0,0,0,3,3,34,34
340067304,01,BROOKLYN,100,130,0,0,0,0,3,3,30,30
121642945,01,MANHATTAN,5000,265,0,0,0,0,9,9,105,105
420854301,01,QUEENS,17365,196.95,0,0,0,0,2,2,22,22
121630011,01,MANHATTAN,144000,7765.6,29042,50666,22515,0,6,9,55,122
121641893,01,MANHATTAN,20000,419.5,0,0,0,0,45,45,396,396
420854221,01,QUEENS,0,420,0,0,0,20,2,0,24,0
340067279,01,BROOKLYN,100,130,0,0,0,0,3,3,30,30
420853286,01,QUEENS,1000,225,0,0,0,0,4,4,49,49
140085244,01,MANHATTAN,22500,450.4,0,0,0,0,7,7,60,60
420817520,02,QUEENS,7000,140.3,0,0,0,0,0,0,0,0
120846497,01,MANHATTAN,19000,409.2,0,0,0,0,42,42,519,519
121641884,01,MANHATTAN,172000,1985.1,0,0,0,0,12,12,130,130
121674349,01,MANHATTAN,7500,295.9,0,0,0,0,18,18,180,180
320763580,01,BROOKLYN,236000,2699.3,8434,630,0,0,4,4,45,45
121637381,01,MANHATTAN,0,160,0,0,0,0,3,3,35,35
121637372,01,MANHATTAN,0,170,0,0,0,0,3,3,35,35
320863204,01,BROOKLYN,100,280,47090,47090,0,0,4,4,59,59
220270855,01,BRONX,1000,225,0,0,0,0,3,3,33,33
121641697,01,MANHATTAN,60000,831.5,0,0,0,0,13,13,185,185
121674358,01,MANHATTAN,1000,225,0,0,0,0,8,8,95,95
121642320,01,MANHATTAN,2500,225,0,0,0,0,45,45,650,650
121642339,01,MANHATTAN,22000,440.1,0,0,0,0,45,45,650,650
121641919,01,MANHATTAN,305500,3365.3,0,0,0,0,12,12,108,108
320866292,01,BROOKLYN,157500,1840.9,0,0,0,0,2,2,25,25
121642623,02,MANHATTAN,36000,584.3,0,0,0,0,0,0,0,0
121642598,02,MANHATTAN,10000,316.5,0,0,0,0,0,0,0,0
121619828,01,MANHATTAN,34200,574,0,0,0,0,21,21,210,210
140085315,01,MANHATTAN,36500,594.6,0,0,0,0,6,6,60,60
121642696,01,MANHATTAN,159848,928.25,0,0,0,0,5,5,55,55
420854409,01,QUEENS,45000,677,0,0,0,0,3,3,32,32
121641152,01,MANHATTAN,10000,446.5,0,0,0,0,5,5,55,55
121642874,01,MANHATTAN,3000,225,0,0,0,0,5,5,54,54
121636471,01,MANHATTAN,41500,646.1,0,0,0,0,16,16,160,160
121641820,03,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121642437,01,MANHATTAN,5000,265,0,0,0,0,1,1,16,16
320866210,01,BROOKLYN,48600,718.2,0,0,0,0,2,2,23,23
340072389,01,BROOKLYN,50000,361.75,0,0,0,0,4,4,40,40
121602337,01,MANHATTAN,1000,225,0,0,0,0,5,5,79,79
320866103,01,BROOKLYN,43000,325.7,0,0,0,0,4,4,40,40
121641928,01,MANHATTAN,10000,316.5,0,0,0,0,39,39,432,432
420853990,01,QUEENS,368000,4003.9,0,0,0,0,4,4,46,46
121639708,01,MANHATTAN,31905,543.1,0,0,0,0,2,2,20,20
121642525,01,MANHATTAN,13500,357.7,0,0,0,0,26,26,312,312
320864114,01,BROOKLYN,79225,1037.5,0,0,0,0,1,1,16,16
121639977,01,MANHATTAN,360000,3921.5,0,0,0,0,20,20,375,375
320590785,01,BROOKLYN,0,6887.5,0,25875,0,0,0,7,0,77
121639968,01,MANHATTAN,120000,1449.5,0,0,0,0,14,14,145,145
420854187,01,QUEENS,0,200,0,0,0,0,4,4,45,45
320720010,02,BROOKLYN,25000,233,0,0,0,0,0,0,0,0
420854472,01,QUEENS,8600,306.2,0,0,0,0,1,1,18,18
121674410,01,MANHATTAN,100000,1243.5,0,0,0,0,23,23,260,260
320742327,01,BROOKLYN,3000,225,0,0,0,0,5,5,50,50
420854588,01,QUEENS,0,600,0,0,0,75,0,0,0,0
140085351,01,MANHATTAN,0,160,0,0,0,0,33,33,431,431
420854481,01,QUEENS,0,180,0,0,0,0,3,3,45,45
320866498,01,BROOKLYN,103000,1274.4,0,0,0,0,3,3,35,35
320710557,01,BROOKLYN,3000,225,0,0,0,0,5,5,50,50
121642801,01,MANHATTAN,40000,625.5,0,0,0,0,5,5,60,60
121642990,01,MANHATTAN,28500,512.2,0,0,0,0,19,19,169,169
320746341,01,BROOKLYN,3000,225,0,0,0,0,1,1,16,16
340067340,01,BROOKLYN,0,170,0,0,0,0,3,3,30,30
420850733,01,QUEENS,6000,275.3,0,0,0,0,5,5,65,65
320690230,04,BROOKLYN,0,0,0,0,0,0,0,0,0,0
140085413,01,MANHATTAN,0,160,0,0,0,0,48,48,480,480
320866666,01,BROOKLYN,158200,1123.1,3164,3164,0,0,2,2,17,17
121643212,01,MANHATTAN,100000,1243.5,0,0,0,0,19,19,279,279
220270944,01,BRONX,0,170,0,0,0,0,5,5,55,55
140085431,01,MANHATTAN,21000,429.8,0,0,0,0,7,7,86,86
220291404,01,BRONX,1000,195,0,0,0,0,6,6,60,60
220270864,01,BRONX,1000,225,0,0,0,0,3,3,33,33
420854463,01,QUEENS,75000,986,0,0,0,0,3,3,40,40
420854533,01,QUEENS,35000,291.1,1648,1703,55,0,2,2,25,25
121638898,01,MANHATTAN,23350,460.7,0,0,0,0,32,32,325,325
121674429,01,MANHATTAN,12000,337.1,0,0,0,0,10,10,150,150
520129879,01,STATEN ISLAND,30000,522.5,0,0,0,0,8,8,80,80
320535177,01,BROOKLYN,80000,516.25,0,0,0,0,2,2,22,22
320866434,01,BROOKLYN,15875,226.65,3285,3285,0,0,4,4,40,40
320761314,01,BROOKLYN,12000,166.05,0,0,0,0,2,2,32,32
121642133,01,MANHATTAN,1000,225,0,0,0,0,2,2,24,24
320746074,01,BROOKLYN,0,260,0,0,0,60,1,0,10,0
320765490,01,BROOKLYN,0,160,0,0,0,0,13,13,143,143
121643249,01,MANHATTAN,7500,295.9,0,0,0,0,5,5,60,60
240027467,01,BRONX,60000,801.5,0,0,0,0,1,1,15,15
140085360,01,MANHATTAN,0,170,0,0,0,0,6,6,62,62
121642124,01,MANHATTAN,3000,225,0,0,0,0,42,42,485,485
121642142,01,MANHATTAN,3000,225,0,0,0,0,12,12,185,185
121525297,01,MANHATTAN,150234,1768.8,0,0,0,0,6,6,60,60
121642909,01,MANHATTAN,1000,195,0,0,0,0,6,6,62,62
420850948,01,QUEENS,0,420,0,0,0,50,2,0,22,0
121635677,01,MANHATTAN,2500,195,0,0,0,0,7,7,75,75
121629489,01,MANHATTAN,0,100,0,0,0,0,0,0,0,0
121614949,01,MANHATTAN,40500,635.8,0,0,0,0,20,20,210,210
121639236,01,MANHATTAN,8875,306.2,0,0,0,0,42,42,519,519
121643347,01,MANHATTAN,5000,265,0,0,0,0,1,1,16,16
121642712,01,MANHATTAN,8000,295.9,0,0,0,0,15,15,150,150
121643212,02,MANHATTAN,100000,1243.5,0,0,0,0,0,0,0,0
220270917,01,BRONX,0,200,0,0,0,0,5,5,55,55
121643105,01,MANHATTAN,88100,1130.2,0,0,0,0,35,35,440,440
140085501,01,MANHATTAN,0,160,0,0,0,0,4,4,45,45
320766863,01,BROOKLYN,174894,2016,0,0,0,0,6,6,60,60
121643196,03,MANHATTAN,115000,696.5,0,0,0,0,0,0,0,0
220270980,01,BRONX,10000,286.5,0,0,0,0,1,1,18,18
121643720,01,MANHATTAN,328190,3602.2,0,0,0,0,15,15,150,150
140085495,01,MANHATTAN,0,200,0,0,0,0,4,4,45,45
440087451,01,QUEENS,10000,155.75,0,0,0,0,3,3,25,25
121639691,01,MANHATTAN,15000,368,0,0,0,0,15,15,150,150
340067288,01,BROOKLYN,193344,2211.7,0,0,0,0,7,7,72,72
420832068,01,QUEENS,25000,233,0,0,0,0,2,2,30,30
121622306,01,MANHATTAN,8000,295.9,0,0,0,0,5,5,75,75
121642678,01,MANHATTAN,683915,7258.7,0,0,0,0,10,10,101,101
121642703,01,MANHATTAN,91957,1161.1,0,0,0,0,10,10,150,150
140085299,01,MANHATTAN,38000,604.9,0,0,0,0,5,5,60,60
220270837,01,BRONX,0,160,0,0,0,0,1,1,10,10
320732123,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
121642598,01,MANHATTAN,84837,1089,0,0,0,0,54,54,570,570
121619828,02,MANHATTAN,10200,326.8,0,0,0,0,0,0,0,0
121643070,01,MANHATTAN,1000,225,0,0,0,0,53,53,536,536
220270846,01,BRONX,1000,225,0,0,0,0,3,3,33,33
320589421,05,BROOKLYN,0,0,0,0,0,0,0,0,0,0
320720010,01,BROOKLYN,295000,1623.5,0,0,0,0,4,4,38,38
320866470,01,BROOKLYN,7000,285.6,0,0,0,0,3,3,30,30
121642963,01,MANHATTAN,7350,265.9,0,0,0,0,4,4,45,45
220270891,01,BRONX,0,200,0,0,0,0,0,0,0,0
121641571,01,MANHATTAN,4900000,50683.5,0,0,0,0,26,26,358,358
420854560,01,QUEENS,13500,176.35,0,0,0,0,2,2,24,24
121642080,02,MANHATTAN,33600,563.7,0,0,0,0,0,0,0,0
121642516,01,MANHATTAN,9000,306.2,0,0,0,0,26,26,312,312
320864123,01,BROOKLYN,19250,419.5,0,0,0,0,6,6,88,88
121642678,02,MANHATTAN,185801,2129.3,0,0,0,0,0,0,0,0
121642703,02,MANHATTAN,466250,5023.6,0,0,0,0,0,0,0,0
320589421,04,BROOKLYN,0,0,0,0,0,0,0,0,0,0
121642883,01,MANHATTAN,3000,225,0,0,0,0,4,4,40,40
420854418,01,QUEENS,11000,214.18,1184,1628,444,0,2,2,21,21
520142836,01,STATEN ISLAND,25000,471,0,0,0,0,10,10,92,92
121576829,01,MANHATTAN,25670,536.3,5431,5431,0,0,4,4,50,50
340067377,01,BROOKLYN,170857,1974.8,0,0,0,0,4,4,75,75
121642400,01,MANHATTAN,50000,728.5,0,0,0,0,5,5,60,60
121641330,01,MANHATTAN,0,130,0,0,0,0,6,6,65,65
320866354,01,BROOKLYN,100,280,3235,3235,0,0,1,1,14,14
320866407,01,BROOKLYN,15000,181.5,0,0,0,0,2,2,20,20
121674401,01,MANHATTAN,100000,1243.5,0,0,0,0,12,12,177,177
121633321,01,MANHATTAN,212240,2407.4,0,0,0,0,39,39,348,348
121565706,01,MANHATTAN,200000,2273.5,0,0,0,0,13,13,141,141
420838918,01,QUEENS,0,420,0,0,0,40,1,0,15,0
320714189,01,BROOKLYN,100,280,3900,3900,0,0,2,2,25,25
520143041,01,STATEN ISLAND,20500,399.8,0,0,0,0,3,3,35,35
121642847,01,MANHATTAN,0,190,0,0,0,0,11,11,115,115
320866602,01,BROOKLYN,4063,265,0,0,0,0,1,1,18,18
320866595,01,BROOKLYN,25000,471,0,0,0,0,7,7,63,63
121643294,01,MANHATTAN,155000,1810,0,0,0,0,7,7,73,73
420617746,01,QUEENS,47000,346.3,0,0,0,0,3,3,38,38
420854551,01,QUEENS,0,1489.4,0,5245,0,0,0,2,0,34
220270873,01,BRONX,15000,368,0,0,0,0,8,8,126,126
121642892,01,MANHATTAN,86000,1099.3,0,0,0,0,48,48,570,570
320747983,01,BROOKLYN,0,472,0,0,0,60,2,0,25,0
121641143,01,MANHATTAN,10000,446.5,0,0,0,0,5,5,55,55
121641161,01,MANHATTAN,55000,780,0,0,0,0,13,13,140,140
220270882,01,BRONX,0,180,0,0,0,0,5,5,55,55
320865970,01,BROOKLYN,0,420,0,0,0,25,3,0,36,0
121642838,01,MANHATTAN,13300,357.7,0,0,0,0,4,4,40,40
220270953,01,BRONX,13250,327.7,0,0,0,0,6,6,65,65
320866416,01,BROOKLYN,27000,491.6,0,0,0,0,1,1,13,13
121641349,01,MANHATTAN,32400,553.4,0,0,0,0,5,5,55,55
320866639,01,BROOKLYN,0,170,0,0,0,0,4,4,45,45
320765481,01,BROOKLYN,0,170,0,0,0,0,4,4,40,40
121637988,01,MANHATTAN,2000,225,0,0,0,0,6,6,76,76
121643356,01,MANHATTAN,5000,265,0,0,0,0,1,1,16,16
320866531,01,BROOKLYN,0,100,0,0,0,0,0,0,0,0
420854579,01,QUEENS,12000,166.05,0,0,0,0,2,2,21,21
220270962,01,BRONX,0,160,0,0,0,0,21,21,220,220
121643061,01,MANHATTAN,195000,2222,0,0,0,0,5,5,60,60
220270971,01,BRONX,0,160,0,0,0,0,21,21,220,220
140085342,01,MANHATTAN,0,160,0,0,0,0,6,6,62,62
121642151,01,MANHATTAN,3000,225,0,0,0,0,16,16,186,186
121643285,01,MANHATTAN,147500,1737.9,0,0,0,0,7,7,73,73
121625269,01,MANHATTAN,70000,934.5,0,0,0,0,70,70,799,799
121637997,01,MANHATTAN,0,160,0,0,0,0,12,12,120,120
121624091,02,MANHATTAN,30000,522.5,0,0,0,0,0,0,0,0
121641296,01,MANHATTAN,15000,368,0,0,0,0,5,5,54,54
121629470,01,MANHATTAN,121138,1470.1,0,0,0,0,4,4,45,45
121643178,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
121643203,01,MANHATTAN,2000,225,0,0,0,0,59,59,797,797
320865738,01,BROOKLYN,150000,1758.5,0,0,0,0,20,20,195,195
420854613,01,QUEENS,20880,372.4,0,0,0,0,2,2,25,25
121642856,01,MANHATTAN,0,160,0,0,0,0,11,11,115,115
320866443,01,BROOKLYN,147000,1727.6,0,0,0,0,4,4,45,45
121642865,01,MANHATTAN,0,160,0,0,0,0,5,5,55,55
121642829,01,MANHATTAN,2400,225,0,0,0,0,5,5,55,55
121643061,02,MANHATTAN,83000,1068.4,0,0,0,0,0,0,0,0
121639003,01,MANHATTAN,116850,1418.6,0,0,0,0,20,20,171,171
121638941,01,MANHATTAN,110160,1356.8,0,0,0,0,17,17,200,200
240027430,01,BRONX,11750,307.1,0,0,0,0,1,1,15,15
320866586,01,BROOKLYN,0,160,0,0,0,0,2,2,25,25
440087380,01,QUEENS,60000,831.5,0,0,0,0,4,4,48,48
320866648,01,BROOKLYN,0,160,0,0,0,0,4,4,45,45
121641401,01,MANHATTAN,0,170,0,0,0,0,3,3,35,35
420854631,01,QUEENS,120000,1449.5,0,0,0,0,2,2,35,35
121643196,02,MANHATTAN,225000,1263,0,0,0,0,0,0,0,0
340067395,01,BROOKLYN,0,160,0,0,0,0,3,3,30,30
440087424,01,QUEENS,176017,2196.6,0,0,0,0,3,3,30,30
