ymd,time,custid,prod,amt
2012-07-03,20:00,C0623,eggs,9800
2012-07-03,20:00,C0623,cosmetics,1800
2012-07-03,20:00,C0623,sweeteners,21760
2012-07-03,20:00,C2039,bottledfoods,1000
2012-07-03,20:00,C0468,banana/importedfruits,4490
2012-07-03,20:00,C1376,chilledagriculturalproducts,2490
2012-07-03,20:00,C1376,cooky/cakes,1440
2012-07-03,20:00,C1608,processeddryfoods,1980
2012-07-03,20:00,C1608,kitchen/housedetergents,2990
2012-07-03,20:00,C0580,bread,2500
2012-07-03,20:00,C0689,processedlivefish,2990
2012-07-03,21:00,C0997,chilleddairymilks,1080
2012-07-03,21:00,C1834,pre-processedmeals,1600
2012-07-03,21:00,C1834,ramen,1990
2012-07-03,21:00,C1445,milk,4940
2012-07-03,21:00,C1514,banana/importedfruits,3490
2012-07-03,21:00,C2427,hairproducts,2990
2012-07-03,21:00,C2427,koreanbeef,8460
2012-07-03,21:00,C0738,pre-processedmeals,2500
2012-07-03,21:00,C0640,chilledlivestock,4980
2012-07-03,21:00,C0640,eidbleherbs,990
2012-07-03,21:00,C1018,othervegetables,1850
2012-07-03,21:00,C0803,milk,2700
2012-07-03,21:00,C0142,chilledlivestock,6980
2012-07-03,21:00,C1747,chilledlivestock,6980
2012-07-03,21:00,C0012,seasonedmeat,14000
2012-07-03,21:00,C0751,frozenmeat,6980
2012-07-03,21:00,C0751,beans,1590
2012-07-03,21:00,C0751,eidbleherbs,1200
2012-07-03,21:00,C0259,bread,2200
2012-07-03,21:00,C0259,banana/importedfruits,2990
2012-07-03,21:00,C0465,wastepapers,2990
2012-07-03,22:00,C1584,icecream,3200
2012-07-03,22:00,C0354,otherreadymadefoods,1000
2012-07-03,22:00,C1271,chilledlivestock,1790
2012-07-03,22:00,C1271,ramen,1990
2012-07-03,22:00,C1271,kitchen/housedetergents,2750
2012-07-03,22:00,C1020,chilledagriculturalproducts,2590
2012-07-03,22:00,C1020,ramen,800
2012-07-04,10:00,C1039,laundrydetergent,9030
2012-07-04,10:00,C0903,coffee,16100
2012-07-04,10:00,C1527,milk,5980
2012-07-04,10:00,C1959,bottledfoods,4480
2012-07-04,10:00,C1959,tea,5180
2012-07-04,10:00,C1959,seasonings,9140
2012-07-04,10:00,C1064,ramen,4170
2012-07-04,10:00,C1204,milk,2600
2012-07-04,11:00,C0871,banana/importedfruits,3490
2012-07-04,11:00,C1135,instantfoods,11940
2012-07-04,11:00,C1135,banana/importedfruits,5990
2012-07-04,11:00,C1944,chilledagriculturalproducts,1950
2012-07-04,11:00,C1944,beans,4500
2012-07-04,11:00,C1944,banana/importedfruits,3490
2012-07-04,11:00,C1944,koreanpork,3500
2012-07-04,11:00,C1944,milk,4560
2012-07-04,11:00,C1944,fruitvegetables,3990
2012-07-04,11:00,C1944,tomato/plum/melon,5990
2012-07-04,11:00,C1944,beans,1800
2012-07-04,11:00,C0862,otherlivefish,13000
2012-07-04,12:00,C0698,processedlivefish,7990
2012-07-04,12:00,C0698,rootvegetables,4990
2012-07-04,12:00,C0698,beans,2990
2012-07-04,12:00,C0698,koreanchicken,13000
2012-07-04,12:00,C2125,kitchen/housedetergents,6950
2012-07-04,12:00,C2115,eidbleherbs,1000
2012-07-04,12:00,C0864,seasonings,1450
2012-07-04,12:00,C0864,koreanchicken,5500
2012-07-04,12:00,C1974,lattuce,1290
2012-07-04,12:00,C2303,softdrinks,5880
2012-07-04,12:00,C2303,kitchen/housedetergents,2990
2012-07-04,12:00,C2303,cosmetics,3200
2012-07-04,12:00,C2303,tomato/plum/melon,3990
2012-07-04,12:00,C2303,koreanpork,3500
2012-07-04,12:00,C2303,koreanbeef,14798
2012-07-04,12:00,C0594,noodles,3980
2012-07-04,12:00,C0594,fruitvegetables,750
2012-07-04,12:00,C0594,strawberry/peach/,3950
2012-07-04,12:00,C0654,chillednoodles,3980
2012-07-04,12:00,C0654,bakery,2500
2012-07-04,12:00,C1061,snacks,1000
2012-07-04,12:00,C2046,otherreadymadefoods,3000
2012-07-04,12:00,C1801,eidbleherbs,2980
2012-07-04,12:00,C1801,banana/importedfruits,8990
2012-07-04,13:00,C1640,apple/sweetmelon,7990
2012-07-04,13:00,C2354,ramen,3860
2012-07-04,13:00,C2354,fruitvegetables,3980
2012-07-04,13:00,C2354,banana/importedfruits,1490
2012-07-04,13:00,C0969,koreanbeef,9970
2012-07-04,13:00,C1134,softdrinks,11280
2012-07-04,13:00,C0954,ramen,1600
2012-07-04,13:00,C0954,otherbeverages,80
2012-07-04,13:00,C0954,wastepapers,1200
2012-07-04,13:00,C0954,artificialpowders,2850
2012-07-04,13:00,C1143,rootvegetables,2490
2012-07-04,13:00,C0041,noodles,1490
2012-07-04,13:00,C0041,instantfoods,2000
2012-07-04,13:00,C0041,kitchen/housedetergents,11990
2012-07-04,14:00,C2219,otherlivefish,3104
2012-07-04,14:00,C2219,soysaucesandpastes,7300
2012-07-04,14:00,C1555,minorcereals,9900
2012-07-04,14:00,C0519,chinesecabbages,1990
2012-07-04,14:00,C0519,beans,1290
2012-07-04,14:00,C0030,bottledfoods,1000
2012-07-04,15:00,C1586,chilledagriculturalproducts,2280
2012-07-04,15:00,C1586,chilledseafood,6180
2012-07-04,15:00,C1586,livefish,5970
2012-07-04,15:00,C1586,kitchen/housedetergents,4390
2012-07-04,15:00,C1586,cookingoil,10500
2012-07-04,15:00,C0380,ramen,8000
2012-07-04,15:00,C0380,rootvegetables,5980
2012-07-04,15:00,C0380,cookingoil,4990
2012-07-04,15:00,C0380,soysaucesandpastes,5500
2012-07-04,15:00,C1203,milk,1070
2012-07-04,16:00,C1245,cheese/butter,6800
2012-07-04,16:00,C0179,rootvegetables,1990
2012-07-04,16:00,C0179,bottledfoods,9490
2012-07-04,16:00,C0179,sweeteners,5090
2012-07-04,16:00,C2103,ramen,3850
2012-07-04,16:00,C0133,ketchupandmayoneise,1990
2012-07-04,16:00,C1830,pre-processedmeals,1400
2012-07-04,16:00,C0926,cooky/cakes,12000
2012-07-04,16:00,C0899,softdrinks,770
2012-07-04,16:00,C0899,harddrinks,1380
2012-07-04,16:00,C2369,rootvegetables,950
2012-07-04,16:00,C2112,importedbeef,7524
2012-07-04,16:00,C0195,beans,1290
2012-07-04,16:00,C0195,banana/importedfruits,8990
2012-07-04,17:00,C0554,koreanpork,3044
2012-07-04,17:00,C0592,snacks,5380
2012-07-04,17:00,C0592,candy-gum,1000
2012-07-04,17:00,C0592,instantfoods,1500
2012-07-04,17:00,C1514,banana/importedfruits,3490
2012-07-04,17:00,C1857,rootvegetables,2500
2012-07-04,17:00,C1857,instantfoods,3000
2012-07-04,17:00,C1477,snacks,880
2012-07-04,17:00,C0247,bakery,6000
2012-07-04,17:00,C0819,eidbleherbs,1290
2012-07-04,17:00,C0819,koreanpork,16000
2012-07-04,17:00,C0451,milk,2990
2012-07-04,17:00,C1835,bottledfoods,1550
2012-07-04,17:00,C1835,instantfoods,2490
2012-07-04,17:00,C0773,fermentedmilk,2970
2012-07-04,17:00,C0773,otherreadymadefoods,4250
2012-07-04,17:00,C0773,cooky/cakes,720
2012-07-04,17:00,C0773,beans,2600
2012-07-04,17:00,C0773,cookingoil,9490
2012-07-04,17:00,C0773,ketchupandmayoneise,5590
2012-07-04,17:00,C2488,softdrinks,7200
2012-07-04,17:00,C2488,mushrooms,1000
2012-07-04,17:00,C2488,banana/importedfruits,2990
2012-07-04,17:00,C1892,milk,3480
2012-07-04,17:00,C1892,mandarinorange/watermelonandotherfruits,12900
2012-07-04,18:00,C2321,cooky/cakes,2560
2012-07-04,18:00,C1652,koreanchicken,6500
2012-07-04,18:00,C0711,livefish,10000
2012-07-04,18:00,C0571,otherlivefish,2000
2012-07-04,18:00,C2471,pear/kiwi/grape,11900
2012-07-04,18:00,C2419,milk,3010
2012-07-04,18:00,C2454,chillednoodles,6980
2012-07-04,18:00,C2454,chilledlivestock,990
2012-07-04,18:00,C2454,snacks,1200
2012-07-04,18:00,C2454,softdrinks,2980
2012-07-04,18:00,C1095,chilledlivestock,4980
2012-07-04,18:00,C1095,cooky/cakes,1600
2012-07-04,18:00,C1095,otherlivefish,29800
2012-07-04,18:00,C1095,softdrinks,1100
2012-07-04,18:00,C2379,beans,2990
2012-07-04,18:00,C2379,bottledfoods,2000
2012-07-04,19:00,C1445,softdrinks,1000
2012-07-04,19:00,C1445,bottledfoods,6000
2012-07-04,19:00,C0991,snacks,990
2012-07-04,19:00,C0991,cooky/cakes,990
2012-07-04,19:00,C0991,othervegetables,7960
2012-07-04,19:00,C0991,instantfoods,3980
2012-07-04,19:00,C0284,milk,1140
2012-07-04,19:00,C1320,milk,830
2012-07-04,19:00,C1320,otherreadymadefoods,7000
2012-07-04,19:00,C0057,chillednoodles,2180
2012-07-04,19:00,C0174,rootvegetables,1990
2012-07-04,19:00,C0174,softdrinks,1790
2012-07-04,19:00,C0174,harddrinks,2400
2012-07-04,19:00,C1842,chilleddairymilks,1500
2012-07-04,19:00,C1842,otherreadymadefoods,10000
2012-07-04,19:00,C1842,snacks,1000
2012-07-04,19:00,C0482,fruitvegetables,1980
2012-07-04,19:00,C0482,lattuce,1690
2012-07-04,19:00,C0482,laundrydetergent,6200
2012-07-04,19:00,C2099,cheese/butter,4680
2012-07-04,19:00,C0340,chilledagriculturalproducts,1490
2012-07-04,19:00,C0340,ready-mademeals,2990
2012-07-04,19:00,C2395,snacks,1000
2012-07-04,19:00,C0295,ready-madesnacks,6500
2012-07-04,19:00,C1865,wastepapers,9900
2012-07-04,19:00,C0439,fruitvegetables,2990
2012-07-04,19:00,C2166,fermentedmilk,990
2012-07-04,19:00,C2166,otherreadymadefoods,2300
2012-07-04,19:00,C2166,cooky/cakes,2560
2012-07-04,19:00,C2166,softdrinks,4080
2012-07-04,19:00,C1101,bottledfoods,1000
2012-07-04,20:00,C1255,fruitvegetables,500
2012-07-04,20:00,C0938,ready-mademeals,2000
2012-07-04,20:00,C0023,candy-gum,490
2012-07-04,20:00,C0023,driedfish,1750
2012-07-04,20:00,C0875,fruitvegetables,2000
2012-07-04,20:00,C0875,beans,1500
2012-07-04,20:00,C0875,lattuce,1290
2012-07-04,20:00,C0875,mandarinorange/watermelonandotherfruits,12900
2012-07-04,20:00,C0277,ready-madesnacks,6990
2012-07-04,20:00,C1376,ramen,3980
2012-07-04,20:00,C1376,beans,1290
2012-07-04,20:00,C1376,sweeteners,3600
2012-07-04,20:00,C1376,apple/sweetmelon,7990
2012-07-04,20:00,C1376,koreanpork,14800
2012-07-04,20:00,C1424,bottledfoods,12500
2012-07-04,20:00,C2186,ramen,6980
2012-07-04,20:00,C1660,eggs,4990
2012-07-04,20:00,C0812,harddrinks,10000
2012-07-04,20:00,C0812,banana/importedfruits,8990
2012-07-04,21:00,C1241,tomato/plum/melon,2990
2012-07-04,21:00,C2191,fruitvegetables,500
2012-07-04,21:00,C2191,beans,3990
2012-07-04,21:00,C2169,candy-gum,2800
2012-07-04,21:00,C2169,softdrinks,1800
2012-07-04,21:00,C0253,mushrooms,1000
2012-07-04,21:00,C1422,harddrinks,1450
2012-07-04,22:00,C1834,softdrinks,2980
2012-07-04,22:00,C1089,eggs,1490
2012-07-04,22:00,C1089,instantfoods,3160
2012-07-04,22:00,C0070,fermentedmilk,1150
2012-07-04,22:00,C0070,milk,4830
2012-07-04,22:00,C0070,koreanbeef,10609
2012-07-04,22:00,C0058,ready-mademeals,3600
2012-07-04,22:00,C0058,harddrinks,1020
2012-07-05,10:00,C1281,bakery,2000
2012-07-05,10:00,C2146,frozendumpling,7280
2012-07-05,10:00,C2146,cooky/cakes,1970
2012-07-05,10:00,C1291,sweeteners,5950
2012-07-05,10:00,C0296,chinesecabbages,500
2012-07-05,10:00,C0296,mushrooms,990
2012-07-05,11:00,C1257,milk,2600
2012-07-05,11:00,C1257,livefish,11970
2012-07-05,11:00,C1257,fruitvegetables,990
2012-07-05,11:00,C1257,lattuce,990
2012-07-05,11:00,C1081,softdrinks,1880
2012-07-05,11:00,C1081,processeddryfoods,5350
2012-07-05,11:00,C0069,harddrinks,2600
2012-07-05,11:00,C1788,icecream,1000
2012-07-05,11:00,C1788,chillednoodles,6480
2012-07-05,11:00,C1788,fruitvegetables,4990
2012-07-05,11:00,C1788,eidbleherbs,1490
2012-07-05,11:00,C1788,tomato/plum/melon,6990
2012-07-05,12:00,C2321,snacks,1680
2012-07-05,12:00,C0190,icecream,1200
2012-07-05,12:00,C1703,eidbleherbs,990
2012-07-05,12:00,C1703,kitchen/housedetergents,5980
2012-07-05,12:00,C1703,wastepapers,24500
2012-07-05,12:00,C1703,seasonings,10740
2012-07-05,12:00,C0790,eggs,3390
2012-07-05,12:00,C0790,fruitvegetables,12000
2012-07-05,12:00,C0612,bottledfoods,1000
2012-07-05,12:00,C0612,koreanchicken,5990
2012-07-05,12:00,C1625,instantfoods,3450
2012-07-05,13:00,C0113,banana/importedfruits,1390
2012-07-05,13:00,C2120,minorcereals,10000
2012-07-05,13:00,C2120,instantfoods,7400
2012-07-05,13:00,C2120,laundrydetergent,3990
2012-07-05,13:00,C2120,cookingoil,4990
2012-07-05,13:00,C2120,soysaucesandpastes,1990
2012-07-05,13:00,C2120,seasonings,3490
2012-07-05,13:00,C0600,otherreadymadefoods,10000
2012-07-05,13:00,C0534,ramen,4050
2012-07-05,13:00,C1165,pear/kiwi/grape,14900
2012-07-05,13:00,C0409,milk,4940
2012-07-05,13:00,C0409,coffee,29800
2012-07-05,14:00,C1158,snacks,1880
2012-07-05,14:00,C1158,cooky/cakes,5760
2012-07-05,14:00,C1158,coffee,3750
2012-07-05,14:00,C2278,beans,1800
2012-07-05,14:00,C2278,mushrooms,3990
2012-07-05,14:00,C0479,chilleddairymilks,5400
2012-07-05,14:00,C0567,chilledlivestock,1100
2012-07-05,14:00,C0535,seasonings,2750
2012-07-05,15:00,C0089,softdrinks,1500
2012-07-05,15:00,C0787,chillednoodles,5750
2012-07-05,15:00,C0787,koreanbeef,13440
2012-07-05,15:00,C1495,beans,6300
2012-07-05,15:00,C1495,soysaucesandpastes,3700
2012-07-05,15:00,C1764,fruitvegetables,1490
2012-07-05,15:00,C2011,cheese/butter,5480
2012-07-05,15:00,C2011,chilledseafood,1100
2012-07-05,15:00,C2011,processeddryfoods,3600
2012-07-05,15:00,C2011,bottledfoods,5850
2012-07-05,15:00,C0517,icecream,390
2012-07-05,15:00,C1100,ramen,3600
2012-07-05,15:00,C1070,ramen,3100
2012-07-05,15:00,C1070,cereals,6900
2012-07-05,15:00,C1070,rootvegetables,1221
2012-07-05,15:00,C1070,eidbleherbs,990
2012-07-05,15:00,C2369,milk,3490
2012-07-05,15:00,C2369,chillednoodles,7480
2012-07-05,15:00,C2183,ready-madesidedishes,1740
2012-07-05,15:00,C1471,chilledseafood,1630
2012-07-05,16:00,C0928,chilledlivestock,6980
2012-07-05,16:00,C2353,snacks,3980
2012-07-05,16:00,C2353,cooky/cakes,980
2012-07-05,16:00,C2353,eidbleherbs,1590
2012-07-05,16:00,C2353,softdrinks,800
2012-07-05,16:00,C2353,bottledfoods,2200
2012-07-05,16:00,C2353,koreanbeef,11622
2012-07-05,16:00,C1978,softdrinks,3390
2012-07-05,16:00,C2445,snacks,990
2012-07-05,16:00,C2445,softdrinks,3540
2012-07-05,16:00,C2445,milk,1350
2012-07-05,16:00,C2445,ketchupandmayoneise,3850
2012-07-05,16:00,C2464,rootvegetables,2990
2012-07-05,16:00,C2464,seasonings,1590
2012-07-05,16:00,C2397,sweeteners,3300
2012-07-05,16:00,C2066,harddrinks,7800
2012-07-05,16:00,C0444,chilledagriculturalproducts,990
2012-07-05,16:00,C0444,ready-madesidedishes,3150
2012-07-05,16:00,C0444,eidbleherbs,990
2012-07-05,16:00,C0444,harddrinks,3990
2012-07-05,16:00,C0444,kitchen/housedetergents,3990
2012-07-05,16:00,C0444,apple/sweetmelon,6990
2012-07-05,16:00,C0759,fruitvegetables,1000
2012-07-05,16:00,C0759,beans,2580
2012-07-05,16:00,C0759,koreanpork,20000
2012-07-05,16:00,C2037,milk,4940
2012-07-05,16:00,C1818,snacks,1990
2012-07-05,16:00,C1885,milk,4380
2012-07-05,16:00,C1885,eidbleherbs,990
2012-07-05,16:00,C1987,eidbleherbs,1000
2012-07-05,16:00,C1987,koreanpork,6644
2012-07-05,16:00,C1199,ramen,2850
2012-07-05,16:00,C1199,instantfoods,22190
2012-07-05,16:00,C1199,wastepapers,3850
2012-07-05,16:00,C1781,harddrinks,2080
2012-07-05,16:00,C1921,coffee,20900
2012-07-05,17:00,C0994,ready-madesidedishes,2400
2012-07-05,17:00,C0994,coffee,6500
2012-07-05,17:00,C1819,milk,3480
2012-07-05,17:00,C1467,ramen,2550
2012-07-05,17:00,C1467,snacks,2990
2012-07-05,17:00,C0860,softdrinks,1600
2012-07-05,17:00,C0408,rootvegetables,5980
2012-07-05,17:00,C1596,fermentedmilk,2850
2012-07-05,17:00,C1596,beans,1290
2012-07-05,17:00,C1596,tomato/plum/melon,3990
2012-07-05,17:00,C2230,sanitaryproducts,500
2012-07-05,17:00,C1203,snacks,2990
2012-07-05,17:00,C1203,eidbleherbs,1790
2012-07-05,17:00,C2482,frozendumpling,3990
2012-07-05,17:00,C2482,chilledseafood,990
2012-07-05,17:00,C2482,sweeteners,1100
2012-07-05,17:00,C0417,otherbeverages,50
2012-07-05,17:00,C0417,softdrinks,1540
2012-07-05,17:00,C0417,harddrinks,3060
2012-07-05,17:00,C1066,chinesecabbages,1990
2012-07-05,17:00,C1066,harddrinks,990
2012-07-05,17:00,C1587,snacks,880
2012-07-05,17:00,C1587,kitchen/housedetergents,1240
2012-07-05,17:00,C1587,artificialpowders,4010
2012-07-05,17:00,C1613,harddrinks,4200
2012-07-05,17:00,C1613,koreanchicken,5500
2012-07-05,18:00,C2274,ready-mademeals,7000
2012-07-05,18:00,C2274,otherseafoods,9552
2012-07-05,18:00,C2274,harddrinks,2080
2012-07-05,18:00,C1366,milk,4620
2012-07-05,18:00,C0379,ramen,7300
2012-07-05,18:00,C0379,artificialpowders,1990
2012-07-05,18:00,C2448,ramen,3990
2012-07-05,18:00,C2448,soysaucesandpastes,11400
2012-07-05,18:00,C1972,otherreadymadefoods,3400
2012-07-05,18:00,C0382,rootvegetables,1260
2012-07-05,18:00,C1140,beans,3990
2012-07-05,18:00,C2046,beans,1280
2012-07-05,18:00,C2046,harddrinks,1300
2012-07-05,19:00,C1254,soysaucesandpastes,1990
2012-07-05,19:00,C1288,otherreadymadefoods,2000
2012-07-05,19:00,C1630,fermentedmilk,7850
2012-07-05,19:00,C1630,livefish,5990
2012-07-05,19:00,C1630,rootvegetables,2490
2012-07-05,19:00,C1630,bottledfoods,6800
2012-07-05,19:00,C1630,seasonings,2890
2012-07-05,19:00,C1687,chilledseafood,2150
2012-07-05,20:00,C1834,pre-processedmeals,990
2012-07-05,20:00,C1834,chocolete,1250
2012-07-05,20:00,C1004,softdrinks,3850
2012-07-05,20:00,C1004,harddrinks,4250
2012-07-05,20:00,C0016,othervegetables,57688
2012-07-05,20:00,C0016,lattuce,1790
2012-07-05,20:00,C0651,icecream,500
2012-07-05,20:00,C0651,lattuce,790
2012-07-05,20:00,C0527,artificialpowders,3900
2012-07-05,20:00,C0750,harddrinks,1020
2012-07-05,20:00,C0809,tea,5500
2012-07-05,20:00,C0689,rootvegetables,4990
2012-07-05,20:00,C2159,ramen,1600
2012-07-05,20:00,C2159,ketchupandmayoneise,1450
2012-07-05,20:00,C0812,otherlivefish,9800
2012-07-05,20:00,C0812,harddrinks,20000
2012-07-05,21:00,C0742,eidbleherbs,990
2012-07-05,21:00,C0157,rootvegetables,5990
2012-07-05,21:00,C0157,kitchen/housedetergents,4400
2012-07-05,21:00,C0157,koreanbeef,22470
2012-07-05,21:00,C2256,fruitvegetables,1000
2012-07-05,21:00,C2256,eidbleherbs,990
2012-07-05,21:00,C2256,softdrinks,3850
2012-07-05,21:00,C2256,fermentedmilk,1950
2012-07-05,21:00,C2256,fruitvegetables,2000
2012-07-05,21:00,C2256,softdrinks,1000
2012-07-05,21:00,C0726,softdrinks,770
2012-07-05,21:00,C0726,banana/importedfruits,28460
2012-07-05,21:00,C2194,frozendumpling,1980
2012-07-05,21:00,C2194,candy-gum,2050
2012-07-05,21:00,C1234,milk,2740
2012-07-05,21:00,C1234,ramen,2000
2012-07-05,21:00,C1234,chocolete,4990
2012-07-05,21:00,C1066,softdrinks,990
2012-07-05,21:00,C0465,mandarinorange/watermelonandotherfruits,10900
2012-07-05,22:00,C0534,rootvegetables,2490
2012-07-05,22:00,C0534,eidbleherbs,2490
2012-07-05,22:00,C0534,banana/importedfruits,4000
2012-07-05,22:00,C0398,ramen,1850
2012-07-05,22:00,C0398,livefish,3980
2012-07-05,22:00,C0398,beans,1800
2012-07-05,22:00,C0398,sanitaryproducts,3990
2012-07-05,22:00,C0398,soysaucesandpastes,3500
2012-07-06,10:00,C1214,milk,2600
2012-07-06,10:00,C1834,chocolete,2180
2012-07-06,10:00,C2464,ramen,3790
2012-07-06,10:00,C2464,eggs,6990
2012-07-06,10:00,C2464,koreanpork,6039
2012-07-06,10:00,C1217,otherreadymadefoods,5980
2012-07-06,10:00,C0217,fruitvegetables,1990
2012-07-06,10:00,C0217,hairproducts,4950
2012-07-06,10:00,C0217,koreanchicken,11900
2012-07-06,11:00,C0554,eidbleherbs,1690
2012-07-06,11:00,C0860,maincereals,69900
2012-07-06,11:00,C0860,cereals,3600
2012-07-06,11:00,C0860,cooky/cakes,1720
2012-07-06,11:00,C0860,harddrinks,1020
2012-07-06,11:00,C0382,rootvegetables,750
2012-07-06,11:00,C0382,instantfoods,2490
2012-07-06,11:00,C0139,milk,4280
2012-07-06,11:00,C0249,seasonings,6180
2012-07-06,12:00,C2247,fermentedmilk,2820
2012-07-06,12:00,C2247,milk,1690
2012-07-06,12:00,C2247,chillednoodles,3980
2012-07-06,12:00,C2247,chilledlivestock,6980
2012-07-06,12:00,C1481,laundrydetergent,6990
2012-07-06,12:00,C0798,chilledagriculturalproducts,3980
2012-07-06,12:00,C0207,lattuce,790
2012-07-06,13:00,C0093,livefish,5970
2012-07-06,13:00,C0726,ready-madesnacks,4990
2012-07-06,13:00,C0726,softdrinks,770
2012-07-06,13:00,C0570,ramen,610
2012-07-06,13:00,C0673,frozendumpling,3200
2012-07-06,13:00,C1129,snacks,1300
2012-07-06,13:00,C0649,chilledagriculturalproducts,4180
2012-07-06,13:00,C0649,pre-processedsnacks,5990
2012-07-06,13:00,C0649,ramen,4150
2012-07-06,13:00,C0649,harddrinks,7800
2012-07-06,13:00,C0648,milk,3780
2012-07-06,13:00,C0648,cereals,3600
2012-07-06,13:00,C0648,livefish,3990
2012-07-06,13:00,C0648,dentalproducts,4980
2012-07-06,13:00,C0648,hairproducts,12900
2012-07-06,13:00,C0648,mandarinorange/watermelonandotherfruits,10000
2012-07-06,13:00,C0075,candy-gum,3390
2012-07-06,13:00,C0075,mandarinorange/watermelonandotherfruits,7990
2012-07-06,13:00,C0075,pear/kiwi/grape,12900
2012-07-06,14:00,C0216,softdrinks,7000
2012-07-06,14:00,C0209,eggs,6200
2012-07-06,14:00,C0209,chinesecabbages,2500
2012-07-06,14:00,C0123,lattuce,1590
2012-07-06,14:00,C0123,softdrinks,770
2012-07-06,14:00,C1381,fruitvegetables,660
2012-07-06,14:00,C1381,eidbleherbs,2990
2012-07-06,14:00,C0490,softdrinks,1770
2012-07-06,14:00,C1422,fermentedmilk,2780
2012-07-06,14:00,C1518,eggs,6990
2012-07-06,14:00,C1518,banana/importedfruits,3490
2012-07-06,14:00,C0520,icecream,1560
2012-07-06,15:00,C0445,importedbeef,22037
2012-07-06,15:00,C1857,milk,8970
2012-07-06,15:00,C0528,icecream,2000
2012-07-06,15:00,C0710,snacks,3980
2012-07-06,15:00,C0710,rootvegetables,2000
2012-07-06,15:00,C0710,beans,4290
2012-07-06,15:00,C0710,softdrinks,5880
2012-07-06,15:00,C0710,icecream,780
2012-07-06,15:00,C0710,cooky/cakes,900
2012-07-06,15:00,C0947,wastepapers,2990
2012-07-06,15:00,C0051,milk,1890
2012-07-06,16:00,C2245,softdrinks,10620
2012-07-06,16:00,C0646,instantfoods,3450
2012-07-06,16:00,C1668,beans,3600
2012-07-06,16:00,C0347,importedbeef,4820
2012-07-06,16:00,C1497,icecream,990
2012-07-06,16:00,C2279,beans,1990
2012-07-06,16:00,C0740,banana/importedfruits,3490
2012-07-06,17:00,C0674,icecream,1890
2012-07-06,17:00,C0415,processedlivefish,1790
2012-07-06,17:00,C0415,fruitvegetables,890
2012-07-06,17:00,C0415,apple/sweetmelon,7990
2012-07-06,17:00,C1369,snacks,1980
2012-07-06,17:00,C1369,softdrinks,17640
2012-07-06,17:00,C1547,milk,990
2012-07-06,17:00,C1547,noodles,1990
2012-07-06,17:00,C1547,hairproducts,5990
2012-07-06,17:00,C1596,otherlivefish,2000
2012-07-06,17:00,C1596,bottledfoods,5500
2012-07-06,17:00,C0593,beans,1290
2012-07-06,17:00,C0593,ketchupandmayoneise,3320
2012-07-06,17:00,C0139,banana/importedfruits,8990
2012-07-06,18:00,C1515,otherlivefish,25560
2012-07-06,18:00,C1366,snacks,1120
2012-07-06,18:00,C1366,cooky/cakes,1970
2012-07-06,18:00,C1366,wastepapers,5990
2012-07-06,18:00,C1271,coffee,19990
2012-07-06,18:00,C1785,ramen,3980
2012-07-06,18:00,C1785,beans,1990
2012-07-06,18:00,C1785,harddrinks,1890
2012-07-06,18:00,C1475,snacks,3670
2012-07-06,19:00,C0284,ready-madesnacks,3990
2012-07-06,19:00,C1662,cookingoil,6690
2012-07-06,19:00,C0141,eidbleherbs,2790
2012-07-06,19:00,C0141,softdrinks,770
2012-07-06,19:00,C0141,artificialpowders,1690
2012-07-06,19:00,C1842,softdrinks,1790
2012-07-06,19:00,C0702,kitchen/housedetergents,2990
2012-07-06,19:00,C2180,instantfoods,1500
